'1. Block','2. Trial','3. Stimulus','4. Offset','5. fliplr','6. Order','7. Ident Resp','8. Discrim Resp','9. Ident Correct','10. Discrim Correct','11. Ident RT','12. Discrim RT',13. Question Condition',14. Participant ID'
3,145,-1,1,2,1,2,1,0,1,0.964137813,0.812080108,2,S03
3,146,8,8,2,2,2,2,1,1,0.604939772,0.564995808,2,S03
3,147,8,8,1,2,2,2,1,1,0.494779338,0.39889336,2,S03
3,148,0.5,0.5,2,2,2,2,1,1,1.310280294,1.174240562,2,S03
3,149,-8,8,1,1,1,2,1,0,2.262098386,1.222198795,2,S03
3,150,2,2,2,1,1,1,0,1,0.309093095,0.285018592,2,S03
3,151,0.25,0.25,2,2,1,1,0,0,0.277022132,0.205059125,2,S03
3,152,8,8,1,1,2,1,1,1,1.472182117,0.896186167,2,S03
3,153,-8,8,2,1,1,1,1,1,0.583171145,0.375086603,2,S03
3,154,-1,1,2,1,1,1,1,1,0.248538121,0.120497868,2,S03
3,155,2,2,2,2,1,1,0,0,0.175000333,0.118945122,2,S03
3,156,-1,1,2,2,1,1,1,0,0.276117773,0.220026943,2,S03
3,157,-2,2,2,1,1,1,1,1,0.247888528,0.183302271,2,S03
3,158,-2,2,1,1,1,1,1,1,0.333828662,0.25436937,2,S03
3,159,4,4,1,1,2,1,1,1,0.862126881,0.78224318,2,S03
3,160,-1,1,1,2,1,2,1,1,1.381095947,1.333197482,2,S03
3,161,1,1,1,2,1,1,0,0,0.598489417,0.526583762,2,S03
3,162,-0.5,0.5,2,1,1,1,1,1,0.30005795,0.228062342,2,S03
3,163,-2,2,2,1,1,1,1,1,0.287756122,0.215666335,2,S03
3,164,0.25,0.25,2,2,1,1,0,0,0.415856142,0.351826205,2,S03
3,165,0.5,0.5,2,2,1,1,0,0,0.525269483,0.437193116,2,S03
3,166,-0.5,0.5,2,2,1,2,1,1,1.193373083,1.097303878,2,S03
3,167,2,2,2,2,1,2,0,1,1.310809749,1.150846442,2,S03
3,168,-8,8,1,2,1,2,1,1,0.390782195,0.358847973,2,S03
3,169,-8,8,2,1,1,1,1,1,0.47638244,0.420291308,2,S03
3,170,1,1,1,1,1,1,0,1,0.943495108,0.919594474,2,S03
3,171,-1,1,2,1,2,2,0,0,1.063923466,1.015895504,2,S03
3,172,-2,2,2,1,1,1,1,1,0.438934219,0.422871873,2,S03
3,173,-1,1,1,1,1,2,1,0,1.149381838,1.005327234,2,S03
3,174,4,4,2,2,2,2,1,1,0.36993785,0.297960354,2,S03
3,175,8,8,2,1,2,1,1,1,1.087081836,0.99906252,2,S03
3,176,0.5,0.5,2,2,2,1,1,0,0.934566518,0.854570829,2,S03
3,177,-1,1,2,2,2,1,0,0,1.311027085,1.199035293,2,S03
3,178,4,4,2,1,2,1,1,1,0.318747045,0.294785738,2,S03
3,179,8,8,2,2,2,1,1,0,0.534746545,0.502721766,2,S03
3,180,-8,8,2,2,1,2,1,1,0.807107639,0.759034399,2,S03
3,181,1,1,2,2,1,2,0,1,0.28882288,0.265513883,2,S03
3,182,0.5,0.5,1,2,1,1,0,0,1.120263326,1.02433539,2,S03
3,183,-1,1,1,2,1,1,1,0,1.32442646,1.204452697,2,S03
3,184,-1,1,2,2,1,1,1,0,0.320591081,0.216587599,2,S03
3,185,0.25,0.25,1,1,1,1,0,1,0.44474464,0.372790085,2,S03
3,186,-2,2,2,2,1,1,1,0,0.659259312,0.371413019,2,S03
3,187,0.5,0.5,1,2,2,2,1,1,0.49392569,0.445949346,2,S03
3,188,-2,2,2,1,2,2,0,0,0.30143411,0.213555156,2,S03
3,189,-0.5,0.5,1,1,1,2,1,0,0.857102191,0.817190224,2,S03
3,190,4,4,1,2,2,2,1,1,0.435998974,0.37980974,2,S03
3,191,-2,2,1,2,1,2,1,1,0.454155596,0.43017014,2,S03
3,192,-0.5,0.5,2,1,1,1,1,1,0.265359635,0.176778565,2,S03
1,1,-0.25,0.25,2,2,1,2,1,1,2.151695205,3.231585642,1,S03
1,2,2,2,1,2,2,2,1,1,1.85789284,2.313816388,1,S03
1,3,8,8,1,2,2,2,1,1,0.89783836,1.505736122,1,S03
1,4,2,2,2,2,1,1,0,0,2.869407529,3.701394976,1,S03
1,5,-8,8,1,2,1,2,1,1,1.753116897,2.112934478,1,S03
1,6,-8,8,2,1,1,1,1,1,0.544894396,0.952813711,1,S03
1,7,0.25,0.25,2,1,2,2,1,0,4.253415737,5.509324916,1,S03
1,8,-2,2,2,2,1,1,1,0,1.237414527,1.669273021,1,S03
1,9,-1,1,1,2,1,1,1,0,1.508223435,1.844213525,1,S03
1,10,2,2,1,1,1,1,0,1,1.010686298,1.770701958,1,S03
1,11,-1,1,1,1,2,2,0,0,2.975744381,3.711689252,1,S03
1,12,2,2,1,1,2,2,1,0,1.343555171,1.631971176,1,S03
1,13,0.25,0.25,1,1,2,2,1,0,1.201717361,1.513786987,1,S03
1,14,0.5,0.5,2,1,2,2,1,0,2.305663495,2.55356558,1,S03
1,15,-1,1,2,2,1,2,1,1,1.222311346,2.398219608,1,S03
1,16,0.5,0.5,1,2,1,1,0,0,0.907782179,1.211768339,1,S03
1,17,-0.5,0.5,2,2,1,2,1,1,1.949588656,2.405564123,1,S03
1,18,4,4,2,2,2,2,1,1,0.73530816,2.303169239,1,S03
1,19,2,2,2,2,2,2,1,1,1.635001532,1.890994326,1,S03
1,20,-2,2,2,1,1,1,1,1,0.834313174,1.514292901,1,S03
1,21,-1,1,2,1,2,2,0,0,0.690282665,0.978150494,1,S03
1,22,0.5,0.5,1,1,2,2,1,0,1.007216436,1.631227095,1,S03
1,23,-2,2,2,2,1,1,1,0,0.74557889,5.321447669,1,S03
1,24,4,4,1,2,2,2,1,1,1.181574956,1.549466343,1,S03
1,25,-8,8,2,2,1,2,1,1,4.050100246,4.394019852,1,S03
1,26,-0.25,0.25,1,2,1,2,1,1,0.543518224,0.967592998,1,S03
1,27,-0.25,0.25,1,2,2,1,0,0,0.640353179,1.048304188,1,S03
1,28,-4,4,2,1,1,1,1,1,0.646917692,1.606820941,1,S03
1,29,1,1,2,1,2,2,1,0,1.304683059,2.168648476,1,S03
1,30,2,2,2,2,2,1,1,0,0.621734857,0.941695664,1,S03
1,31,4,4,1,1,2,1,1,1,0.294186538,0.686124264,1,S03
1,32,-0.5,0.5,1,1,1,2,1,0,1.557542563,1.87744813,1,S03
1,33,-0.5,0.5,2,1,1,2,1,0,1.296765616,1.624698804,1,S03
1,34,-8,8,1,1,1,1,1,1,0.534747427,0.81471834,1,S03
1,35,8,8,2,2,2,2,1,1,0.72057566,3.480487482,1,S03
1,36,-8,8,1,2,1,1,1,0,1.499647035,1.835620221,1,S03
1,37,-1,1,2,1,2,2,0,0,1.149878621,1.629867525,1,S03
1,38,-1,1,1,2,2,2,0,1,0.584164962,0.768062508,1,S03
1,39,4,4,1,2,2,2,1,1,1.349362624,1.749227754,1,S03
1,40,-0.5,0.5,1,2,2,2,0,1,0.601851748,0.841837296,1,S03
1,41,-0.5,0.5,2,2,1,1,1,0,1.616660014,1.896374649,1,S03
1,42,8,8,2,1,2,1,1,1,0.63165996,1.743627678,1,S03
1,43,8,8,1,1,2,1,1,1,0.264099712,0.528034399,1,S03
1,44,-0.25,0.25,1,1,2,1,0,1,0.788214874,0.932227876,1,S03
1,45,4,4,1,2,2,2,1,1,1.064346753,2.184881513,1,S03
1,46,8,8,2,1,2,1,1,1,1.441610841,4.017630549,1,S03
1,47,4,4,2,1,2,1,1,1,3.36757706,3.671496811,1,S03
1,48,-4,4,1,2,1,2,1,1,1.350470445,1.814449988,1,S03
1,49,-2,2,2,1,1,1,1,1,1.56013613,2.712484045,1,S03
1,50,-1,1,1,2,1,2,1,1,1.208049746,2.528043153,1,S03
1,51,-1,1,1,1,1,1,1,1,1.476315195,2.108151532,1,S03
1,52,-8,8,1,1,1,1,1,1,1.079763263,1.399841493,1,S03
1,53,-8,8,1,1,1,1,1,1,0.509341217,0.869326329,1,S03
1,54,2,2,1,2,1,1,0,0,0.23637372,0.500272486,1,S03
1,55,8,8,2,2,2,2,1,1,0.36798155,0.647989592,1,S03
1,56,-0.25,0.25,2,2,2,2,0,1,0.35043724,0.502453413,1,S03
1,57,1,1,1,2,2,2,1,1,0.290213177,0.45014649,1,S03
1,58,4,4,2,1,2,1,1,1,0.304720791,0.464591922,1,S03
1,59,-2,2,1,1,2,2,0,0,0.279618854,0.431653741,1,S03
1,60,-2,2,2,2,1,1,1,0,0.553997539,0.713841804,1,S03
1,61,-2,2,1,2,1,1,1,0,0.233806414,0.38585881,1,S03
1,62,1,1,1,1,1,1,0,1,0.275189988,0.435129641,1,S03
1,63,0.25,0.25,1,1,2,2,1,0,0.365482163,0.517443699,1,S03
1,64,-8,8,2,1,1,1,1,1,0.317366846,0.477328836,1,S03
1,65,-8,8,2,1,1,1,1,1,0.304563825,0.44845065,1,S03
1,66,-8,8,1,2,1,2,1,1,0.807067438,0.967023995,1,S03
1,67,4,4,1,1,2,1,1,1,0.296384067,0.463858708,1,S03
1,68,-4,4,2,2,1,2,1,1,0.494852015,0.782833042,1,S03
1,69,2,2,2,1,2,1,1,1,0.584211448,0.80813481,1,S03
1,70,-0.25,0.25,2,1,1,1,1,1,0.465937305,1.03393573,1,S03
1,71,-4,4,1,1,1,1,1,1,0.284161822,0.492183587,1,S03
1,72,1,1,1,2,2,2,1,1,0.355797641,0.58770576,1,S03
1,73,-2,2,1,1,1,1,1,1,0.349050201,0.573063215,1,S03
1,74,1,1,1,1,2,2,1,0,2.090071726,2.234058164,1,S03
1,75,-4,4,1,1,1,1,1,1,0.404354275,0.756323539,1,S03
1,76,-4,4,1,2,1,2,1,1,0.717119986,1.005164704,1,S03
1,77,-0.25,0.25,1,1,1,2,1,0,0.638919351,0.791087962,1,S03
1,78,0.25,0.25,1,2,1,2,0,1,0.192736169,0.336337134,1,S03
1,79,1,1,2,2,2,1,1,0,0.304745544,0.912743221,1,S03
1,80,8,8,1,1,2,1,1,1,0.264571215,0.480544533,1,S03
1,81,2,2,2,1,2,1,1,1,0.275833248,0.659735504,1,S03
1,82,8,8,2,2,2,2,1,1,0.38246894,0.510619889,1,S03
1,83,-8,8,2,2,1,2,1,1,1.254375043,1.526487677,1,S03
1,84,0.5,0.5,2,1,2,2,1,0,0.882540481,1.130633038,1,S03
1,85,2,2,1,1,2,2,1,0,0.278786932,0.430734583,1,S03
1,86,-4,4,1,2,1,2,1,1,0.361028846,3.17689917,1,S03
1,87,2,2,2,2,1,1,0,0,0.310204049,0.493946742,1,S03
1,88,-0.25,0.25,2,2,1,1,1,0,0.269490298,0.429393124,1,S03
1,89,-8,8,2,2,1,2,1,1,0.423688907,0.607696028,1,S03
1,90,8,8,1,1,2,1,1,1,0.529492375,1.417409951,1,S03
1,91,1,1,2,2,1,2,0,1,0.399460547,0.719422863,1,S03
1,92,-4,4,2,2,1,2,1,1,0.487408792,0.687418331,1,S03
1,93,-0.5,0.5,1,1,2,2,0,0,0.655021986,1.086789922,1,S03
1,94,-8,8,1,1,1,1,1,1,0.430267608,1.198239047,1,S03
1,95,-0.25,0.25,2,1,2,2,0,0,0.547846571,1.267923352,1,S03
1,96,-0.25,0.25,1,2,2,2,0,1,0.666814083,0.810745884,1,S03
1,97,-0.5,0.5,1,1,1,1,1,1,0.404638626,0.580497986,1,S03
1,98,8,8,2,1,2,2,1,0,0.389946575,1.5018666,1,S03
1,99,-2,2,1,2,2,1,0,0,0.329758433,0.473526326,1,S03
1,100,-0.5,0.5,1,2,2,1,0,0,0.896625795,1.464555397,1,S03
1,101,-4,4,2,1,1,1,1,1,1.663546466,3.383517596,1,S03
1,102,4,4,2,2,2,2,1,1,0.464777867,1.71266516,1,S03
1,103,8,8,2,1,2,1,1,1,0.55263978,2.257203154,1,S03
1,104,1,1,2,2,2,1,1,0,0.731397886,1.163308601,1,S03
1,105,1,1,2,2,2,1,1,0,0.812599597,1.260161668,1,S03
1,106,8,8,1,2,2,2,1,1,2.102845768,4.374796304,1,S03
1,107,4,4,1,1,2,1,1,1,0.347831297,0.46842824,1,S03
1,108,0.25,0.25,2,1,2,1,1,1,0.490857826,0.626920482,1,S03
1,109,0.25,0.25,2,1,2,1,1,1,0.445137453,0.669154692,1,S03
1,110,0.25,0.25,2,2,2,1,1,0,0.404091356,0.524056812,1,S03
1,111,0.5,0.5,2,2,2,1,1,0,0.472252484,0.608288878,1,S03
1,112,0.25,0.25,2,1,1,1,0,1,0.474080538,0.754004361,1,S03
1,113,-0.25,0.25,1,1,2,2,0,0,0.734933855,1.790593518,1,S03
1,114,-1,1,1,1,2,1,0,1,0.79189815,0.93628606,1,S03
1,115,0.5,0.5,2,1,2,2,1,0,0.360284162,0.520260037,1,S03
1,116,-2,2,1,1,1,1,1,1,0.584171904,1.016184346,1,S03
1,117,8,8,1,2,2,2,1,1,0.222281462,0.430243761,1,S03
1,118,2,2,2,1,2,2,1,0,0.296566993,0.408514487,1,S03
1,119,0.5,0.5,2,2,2,2,1,1,0.794359503,0.986278936,1,S03
1,120,0.5,0.5,1,1,2,2,1,0,0.987586888,1.171694529,1,S03
1,121,1,1,1,2,1,1,0,0,0.352754305,0.504628604,1,S03
1,122,-1,1,2,2,1,1,1,0,0.252377344,0.356440297,1,S03
1,123,-2,2,2,1,2,2,0,0,0.821278024,1.733273936,1,S03
1,124,-1,1,1,2,2,2,0,1,0.229637448,0.373612114,1,S03
1,125,-4,4,2,1,1,1,1,1,1.618783286,1.722704366,1,S03
1,126,-8,8,2,1,1,1,1,1,0.270913561,0.398915089,1,S03
1,127,1,1,2,1,2,1,1,1,1.036419723,1.70033485,1,S03
1,128,4,4,1,2,2,2,1,1,0.536080132,0.720485707,1,S03
1,129,-0.5,0.5,2,2,1,1,1,0,0.232588718,0.367922084,1,S03
1,130,4,4,2,2,2,2,1,1,0.485149684,1.109059522,1,S03
1,131,0.5,0.5,2,2,2,2,1,1,0.428957844,0.580906099,1,S03
1,132,-4,4,1,1,1,1,1,1,0.470222486,0.606335553,1,S03
1,133,-2,2,1,1,1,1,1,1,0.240075107,0.36088486,1,S03
1,134,8,8,2,2,2,2,1,1,0.192876533,0.344998658,1,S03
1,135,-4,4,1,1,1,1,1,1,0.293547806,0.421500132,1,S03
1,136,0.5,0.5,1,2,1,1,0,0,0.299650175,0.435614727,1,S03
1,137,-4,4,2,2,1,1,1,0,0.245869278,0.397864018,1,S03
1,138,4,4,2,1,2,1,1,1,1.507346235,1.691432141,1,S03
1,139,-0.25,0.25,2,1,1,1,1,1,0.426841515,0.618822527,1,S03
1,140,-0.25,0.25,1,2,2,1,0,0,0.26493918,0.528909487,1,S03
1,141,-0.25,0.25,2,1,1,1,1,1,0.477499687,0.637088882,1,S03
1,142,-0.5,0.5,2,1,1,1,1,1,0.191396522,0.847390584,1,S03
1,143,-1,1,2,1,1,1,1,1,1.005797701,1.133778402,1,S03
1,144,2,2,1,2,2,2,1,1,1.758209248,1.934080079,1,S03
1,145,4,4,2,1,2,1,1,1,0.518693392,0.798558353,1,S03
1,146,0.25,0.25,2,2,2,1,1,0,0.916081171,1.060118019,1,S03
1,147,1,1,1,1,2,1,1,1,0.190833858,0.526837833,1,S03
1,148,-0.25,0.25,2,2,2,1,0,0,0.218941399,0.354961493,1,S03
1,149,-0.5,0.5,1,2,1,2,1,1,0.391684072,0.623535442,1,S03
1,150,1,1,2,1,2,1,1,1,0.270319805,0.517559914,1,S03
1,151,0.25,0.25,1,2,2,1,1,0,0.213575263,0.381558535,1,S03
1,152,2,2,1,1,2,1,1,1,0.246836432,0.430828159,1,S03
1,153,0.25,0.25,1,1,2,1,1,1,0.249110029,0.393200005,1,S03
1,154,2,2,1,2,2,2,1,1,0.311192635,0.398703487,1,S03
1,155,1,1,2,1,2,1,1,1,0.876362346,0.97231527,1,S03
1,156,2,2,2,1,2,1,1,1,0.641336633,0.737392793,1,S03
1,157,-1,1,2,2,2,1,0,0,0.257755253,0.353756475,1,S03
1,158,1,1,1,2,1,1,0,0,1.038405951,1.542334939,1,S03
1,159,-1,1,1,1,1,1,1,1,1.278727466,2.814640763,1,S03
1,160,0.5,0.5,1,2,1,1,0,0,0.236665315,0.39667047,1,S03
1,161,-1,1,2,2,2,1,0,0,0.266255886,2.25025196,1,S03
1,162,-0.5,0.5,2,1,1,1,1,1,0.757014492,1.116981493,1,S03
1,163,-2,2,2,2,2,1,0,0,1.356870446,1.628789287,1,S03
1,164,-0.5,0.5,1,2,1,1,1,0,0.263115352,0.487019395,1,S03
1,165,0.5,0.5,1,1,1,1,0,1,0.262599174,0.454591958,1,S03
1,166,-0.5,0.5,2,1,2,2,0,0,0.61727822,0.737943987,1,S03
1,167,8,8,1,2,2,2,1,1,0.314115831,0.513718767,1,S03
1,168,4,4,1,1,2,2,1,0,0.241662278,0.361669692,1,S03
1,169,0.25,0.25,1,2,2,2,1,1,0.162435627,0.30653164,1,S03
1,170,0.25,0.25,2,2,2,1,1,0,0.878140291,1.05410168,1,S03
1,171,0.25,0.25,2,2,2,1,1,0,0.728858352,0.905048851,1,S03
1,172,8,8,1,1,2,1,1,1,0.292525412,0.452492232,1,S03
1,173,0.25,0.25,1,1,2,1,1,1,0.183309736,0.343823524,1,S03
1,174,-0.5,0.5,1,1,2,2,0,0,0.083871857,0.531867699,1,S03
1,175,0.5,0.5,2,2,2,2,1,1,0.792079869,0.888058753,1,S03
1,176,0.25,0.25,1,2,2,2,1,1,0.119414773,0.263388835,1,S03
1,177,1,1,1,1,2,1,1,1,0.270426361,1.438447969,1,S03
1,178,4,4,2,2,2,2,1,1,0.452874988,1.453507985,1,S03
1,179,-2,2,1,2,2,1,0,0,0.239694765,0.423624913,1,S03
1,180,-2,2,1,2,1,1,1,0,0.277684244,0.701745736,1,S03
1,181,-1,1,2,1,1,1,1,1,0.233380794,0.353405715,1,S03
1,182,-4,4,2,2,1,2,1,1,0.198592222,0.358013281,1,S03
1,183,-4,4,2,1,1,1,1,1,0.222912044,0.366796454,1,S03
1,184,-2,2,2,1,1,1,1,1,0.25566428,0.383634717,1,S03
1,185,-8,8,2,2,1,2,1,1,0.313011331,0.465009694,1,S03
1,186,0.5,0.5,1,2,1,1,0,0,0.464070915,1.616031847,1,S03
1,187,-4,4,1,2,1,2,1,1,0.318107908,0.462035182,1,S03
1,188,-0.25,0.25,1,1,1,2,1,0,0.10115355,0.252989211,1,S03
1,189,0.5,0.5,2,1,1,1,0,1,0.335793789,0.439744451,1,S03
1,190,-8,8,1,2,1,2,1,1,0.43023229,0.542288151,1,S03
1,191,0.5,0.5,1,1,1,2,0,0,0.350738797,0.471256955,1,S03
1,192,-0.5,0.5,2,2,1,2,1,1,0.22965073,0.365641242,1,S03
2,1,0.25,0.25,1,2,1,1,0,0,1.560541224,1.649085036,1,S03
2,2,8,8,1,2,2,2,1,1,0.30728538,0.411294904,1,S03
2,3,8,8,1,2,2,2,1,1,0.261520634,0.365172758,1,S03
2,4,0.5,0.5,2,2,1,2,0,1,1.797942864,1.877918727,1,S03
2,5,-1,1,2,2,1,2,1,1,0.465345662,0.737227073,1,S03
2,6,8,8,1,2,2,2,1,1,0.297556787,0.409587292,1,S03
2,7,2,2,2,2,2,2,1,1,0.355388623,0.459377319,1,S03
2,8,-0.25,0.25,1,2,1,1,1,0,0.462096157,0.622030376,1,S03
2,9,8,8,1,1,2,1,1,1,0.364075805,0.49288903,1,S03
2,10,-1,1,1,2,2,1,0,0,0.427528545,0.555578975,1,S03
2,11,1,1,2,2,1,1,0,0,0.344208997,0.488190303,1,S03
2,12,-0.5,0.5,2,2,1,1,1,0,0.304009915,0.927546355,1,S03
2,13,-8,8,1,1,1,1,1,1,0.451764149,0.611713763,1,S03
2,14,1,1,1,2,1,1,0,0,0.277660699,0.533569274,1,S03
2,15,1,1,2,1,1,1,0,1,0.253914407,0.373986418,1,S03
2,16,-4,4,2,2,1,1,1,0,0.283170218,0.4189935,1,S03
2,17,2,2,2,2,2,2,1,1,0.393060546,0.585116721,1,S03
2,18,1,1,2,2,1,1,0,0,0.186524528,0.314417086,1,S03
2,19,-2,2,1,1,1,1,1,1,0.098389735,0.242370438,1,S03
2,20,8,8,2,1,2,1,1,1,0.336870518,1.53678799,1,S03
2,21,-8,8,1,1,1,1,1,1,0.385874506,0.49726658,1,S03
2,22,0.5,0.5,1,1,1,1,0,1,0.700827483,0.836857236,1,S03
2,23,-0.25,0.25,1,1,2,2,0,0,2.175152014,2.30309136,1,S03
2,24,0.5,0.5,1,1,1,1,0,1,0.866776531,0.978852315,1,S03
2,25,1,1,1,1,1,1,0,1,0.335922683,0.431875306,1,S03
2,26,0.25,0.25,2,1,1,1,0,1,0.338820825,0.442178033,1,S03
2,27,-0.25,0.25,2,1,1,1,1,1,0.288692113,0.70458411,1,S03
2,28,-1,1,2,1,2,1,0,1,0.252325726,0.412512601,1,S03
2,29,-8,8,1,2,1,2,1,1,0.158179726,0.734060277,1,S03
2,30,-0.5,0.5,2,1,1,1,1,1,1.326515569,1.47851212,1,S03
2,31,2,2,1,2,2,2,1,1,0.249674806,0.609703386,1,S03
2,32,-1,1,1,1,1,1,1,1,0.155491979,0.291983576,1,S03
2,33,-0.25,0.25,2,2,1,2,1,1,0.418991991,0.634938745,1,S03
2,34,-8,8,2,2,1,1,1,0,0.413160087,0.597109554,1,S03
2,35,-8,8,1,1,1,1,1,1,0.210701572,0.362741289,1,S03
2,36,4,4,2,2,2,2,1,1,0.403609289,0.675658834,1,S03
2,37,-4,4,2,1,1,1,1,1,0.254994154,0.399572537,1,S03
2,38,-0.5,0.5,1,2,1,1,1,0,0.252947555,1.780305582,1,S03
2,39,4,4,1,1,2,2,1,0,0.269646661,0.421656494,1,S03
2,40,0.25,0.25,1,2,2,1,1,0,1.083600486,1.572070704,1,S03
2,41,-0.25,0.25,2,2,1,1,1,0,0.320761545,0.496736215,1,S03
2,42,-4,4,2,1,1,1,1,1,0.180460495,0.900458793,1,S03
2,43,-2,2,2,1,2,1,0,1,2.21614438,2.368094445,1,S03
2,44,4,4,2,1,2,1,1,1,0.317210785,0.445643065,1,S03
2,45,1,1,2,1,1,2,0,0,0.539735939,1.140123163,1,S03
2,46,-0.25,0.25,2,1,2,2,0,0,0.468068123,0.716036918,1,S03
2,47,-4,4,1,2,1,1,1,0,0.771986969,1.059921207,1,S03
2,48,-4,4,2,1,1,1,1,1,0.310735621,0.462708024,1,S03
2,49,-4,4,1,2,1,2,1,1,0.485731969,0.629648074,1,S03
2,50,2,2,1,2,1,1,0,0,0.919918696,1.871859524,1,S03
2,51,-8,8,2,1,1,1,1,1,0.29541148,0.526942276,1,S03
2,52,-1,1,1,1,1,1,1,1,0.139016852,0.290979897,1,S03
2,53,-2,2,2,1,1,1,1,1,0.098491461,0.234493444,1,S03
2,54,-0.5,0.5,1,1,1,1,1,1,0.284735655,0.428735073,1,S03
2,55,-0.25,0.25,1,1,1,1,1,1,0.239027658,0.383487712,1,S03
2,56,2,2,2,1,2,1,1,1,0.344901158,0.760294183,1,S03
2,57,-0.25,0.25,1,2,1,1,1,0,0.281165576,0.433257213,1,S03
2,58,-2,2,2,2,1,2,1,1,0.595409185,0.731452825,1,S03
2,59,-1,1,2,2,1,1,1,0,0.160062719,0.28767817,1,S03
2,60,-4,4,1,1,1,1,1,1,0.079574903,0.199099947,1,S03
2,61,0.5,0.5,2,1,1,1,0,1,0.493084936,0.620666278,1,S03
2,62,4,4,1,1,2,1,1,1,0.29139465,0.410630816,1,S03
2,63,-1,1,2,1,1,1,1,1,0.13249973,0.268603137,1,S03
2,64,-2,2,1,2,1,2,1,1,0.811470948,0.955435049,1,S03
2,65,-8,8,2,2,1,2,1,1,0.296218951,0.440119963,1,S03
2,66,-1,1,1,2,2,2,0,1,0.534538541,0.678557882,1,S03
2,67,0.25,0.25,1,1,1,1,0,1,0.529772198,1.393663056,1,S03
2,68,2,2,1,2,1,1,0,0,0.287434571,0.3994041,1,S03
2,69,4,4,1,1,2,2,1,0,0.341332588,0.444851593,1,S03
2,70,-0.5,0.5,2,1,2,2,0,0,0.419486133,0.547328582,1,S03
2,71,-2,2,1,1,1,1,1,1,1.088126249,1.191989674,1,S03
2,72,0.5,0.5,1,2,2,2,1,1,0.517556292,1.005528142,1,S03
2,73,2,2,1,1,2,2,1,0,0.263389439,1.423297095,1,S03
2,74,2,2,2,1,2,1,1,1,1.365353873,1.829398014,1,S03
2,75,-2,2,2,2,1,2,1,1,0.687610313,1.239595756,1,S03
2,76,-2,2,1,2,2,1,0,0,0.238530196,0.950068611,1,S03
2,77,8,8,2,1,2,1,1,1,0.578751132,1.38672303,1,S03
2,78,-8,8,1,2,1,2,1,1,1.356068106,1.756320218,1,S03
2,79,-2,2,2,2,1,2,1,1,1.893018286,2.036788896,1,S03
2,80,-1,1,2,1,1,1,1,1,1.32697379,1.58299194,1,S03
2,81,8,8,1,1,2,1,1,1,0.28828068,0.920292095,1,S03
2,82,0.25,0.25,1,1,2,2,1,0,0.400219721,1.304248987,1,S03
2,83,8,8,1,1,2,1,1,1,0.459974998,1.483974247,1,S03
2,84,2,2,1,1,2,2,1,0,0.295080039,0.43103131,1,S03
2,85,-4,4,2,1,1,1,1,1,0.697463573,0.913412139,1,S03
2,86,-0.25,0.25,2,1,2,1,0,1,1.105253994,1.905206119,1,S03
2,87,2,2,2,2,2,2,1,1,0.48492812,1.428924036,1,S03
2,88,2,2,2,2,2,2,1,1,0.471264199,0.639275242,1,S03
2,89,1,1,2,1,2,1,1,1,0.453707211,0.965682838,1,S03
2,90,0.25,0.25,2,2,2,2,1,1,0.286540164,0.430557392,1,S03
2,91,-4,4,1,2,1,2,1,1,2.032715015,2.456796732,1,S03
2,92,0.25,0.25,2,1,2,1,1,1,0.90752409,1.227483689,1,S03
2,93,0.25,0.25,2,2,2,2,1,1,0.517820418,1.349901442,1,S03
2,94,4,4,2,1,2,2,1,0,0.138281223,0.282315656,1,S03
2,95,-0.25,0.25,2,2,2,2,0,1,0.26961074,0.373530612,1,S03
2,96,-8,8,2,2,1,2,1,1,0.410715336,0.546647891,1,S03
2,97,2,2,2,1,2,1,1,1,0.503341178,0.591254105,1,S03
2,98,-2,2,2,1,1,1,1,1,0.868850902,0.964850011,1,S03
2,99,1,1,2,2,1,1,0,0,0.501616661,1.637569139,1,S03
2,100,-0.25,0.25,2,1,1,1,1,1,0.224307837,0.351840882,1,S03
2,101,-0.5,0.5,1,2,1,1,1,0,0.156489319,0.276485262,1,S03
2,102,-1,1,2,1,1,1,1,1,0.247785475,0.367769645,1,S03
2,103,-0.5,0.5,1,2,1,1,1,0,0.180817896,0.292878586,1,S03
2,104,-0.25,0.25,1,2,1,1,1,0,0.000699012,0.852474482,1,S03
2,105,4,4,1,2,2,2,1,1,0.655093526,0.766912428,1,S03
2,106,-4,4,1,1,1,1,1,1,14.02364447,14.16764902,1,S03
2,107,-4,4,2,2,1,2,1,1,0.68454162,2.116516933,1,S03
2,108,0.25,0.25,2,1,1,1,0,1,0.524460698,1.588502666,1,S03
2,109,4,4,2,1,2,1,1,1,0.325717757,1.093853106,1,S03
2,110,8,8,2,1,2,1,1,1,0.253160063,0.381217134,1,S03
2,111,1,1,1,2,1,1,0,0,0.246556006,0.39056297,1,S03
2,112,8,8,1,2,2,2,1,1,1.015934709,1.127885523,1,S03
2,113,-0.5,0.5,1,2,1,2,1,1,0.651963557,2.35594857,1,S03
2,114,-2,2,1,2,1,2,1,1,0.412797253,0.548846024,1,S03
2,115,0.5,0.5,1,2,1,2,0,1,0.425381427,0.545368918,1,S03
2,116,-0.5,0.5,2,2,1,2,1,1,0.670079888,0.805970787,1,S03
2,117,8,8,2,2,2,2,1,1,0.391810249,0.535828382,1,S03
2,118,8,8,1,1,2,1,1,1,0.104199603,0.288174124,1,S03
